parcela,año,Especie,fun_group,abundancia,abundancia_std,area_total_ha,area_somera_ha,area_profunda_ha
D5,2010,Recurvirostra avosetta,wader_mid,140,0.01138211382113821,77.67,11.61,66.06
D5,2010,Spatula clypeata,duck_dabb,10,2e-4,77.67,11.61,66.06
D5,2010,Tringa ochropus,wader_shall,17,0.09392265193370164,77.67,11.61,66.06
D5,2012,Anas platyrhynchos,duck_dabb,65,0.0065,94.86,10.62,84.24
D5,2012,Aythya ferina,duck_dive,600,0.06,94.86,10.62,84.24
D5,2012,Gallinago gallinago,wader_shall,3,0.00475435816164817,94.86,10.62,84.24
D5,2012,Himantopus himantopus,wader_mid,85,0.01307692307692307,94.86,10.62,84.24
D5,2012,Limosa limosa,wader_mid,130,0.00433333333333333,94.86,10.62,84.24
D5,2012,Mareca strepera,duck_dabb,15,0.006,94.86,10.62,84.24
D5,2012,Netta rufina,duck_dive,35,0.00454545454545454,94.86,10.62,84.24
D5,2012,Phoenicopterus roseus,wader_deep,570,0.01622591021663013,94.86,10.62,84.24
D5,2012,Platalea leucorodia,wader_deep,69,0.15265486725663716,94.86,10.62,84.24
D5,2012,Recurvirostra avosetta,wader_mid,1045,0.08495934959349594,94.86,10.62,84.24
D5,2012,Spatula clypeata,duck_dabb,1330,0.0266,94.86,10.62,84.24
D5,2012,Tadorna tadorna,duck_dabb,10,9.615384615384616e-4,94.86,10.62,84.24
D5,2012,Tringa erythropus,wader_mid,18,0.0225,94.86,10.62,84.24
D5,2012,Tringa ochropus,wader_shall,1,0.00552486187845303,94.86,10.62,84.24
D5,2012,Tringa totanus,wader_shall,9,0.01576182136602452,94.86,10.62,84.24
D5,2013,Actitis hypoleucos,wader_shall,1,0.05555555555555555,116.28,9.54,106.74
D5,2013,Anas platyrhynchos,duck_dabb,154,0.0154,116.28,9.54,106.74
D5,2013,Aythya ferina,duck_dive,33,0.0033,116.28,9.54,106.74
D5,2013,Himantopus himantopus,wader_mid,8,0.00123076923076923,116.28,9.54,106.74
D5,2013,Mareca penelope,duck_dabb,5,2.5200342724661053e-4,116.28,9.54,106.74
D5,2013,Phoenicopterus roseus,wader_deep,1970,0.05607902302940591,116.28,9.54,106.74
D5,2013,Platalea leucorodia,wader_deep,9,0.01991150442477876,116.28,9.54,106.74
D5,2013,Recurvirostra avosetta,wader_mid,618,0.05024390243902439,116.28,9.54,106.74
D5,2013,Spatula clypeata,duck_dabb,200,0.004,116.28,9.54,106.74
D5,2013,Tadorna tadorna,duck_dabb,16,0.00153846153846153,116.28,9.54,106.74
D5,2013,Tringa erythropus,wader_mid,11,0.01375,116.28,9.54,106.74
D5,2013,Tringa ochropus,wader_shall,3,0.01657458563535911,116.28,9.54,106.74
D5,2013,Tringa totanus,wader_shall,17,0.0297723292469352,116.28,9.54,106.74
D5,2014,Actitis hypoleucos,wader_shall,5,0.2777777777777778,116.1,14.76,101.34
D5,2014,Anas platyrhynchos,duck_dabb,34,0.0034,116.1,14.76,101.34
D5,2014,Calidris alpina,wader_shall,13,4.814814814814815e-4,116.1,14.76,101.34
D5,2014,Charadrius alexandrinus,wader_shall,9,0.00521739130434782,116.1,14.76,101.34
D5,2014,Himantopus himantopus,wader_mid,25,0.00384615384615384,116.1,14.76,101.34
D5,2014,Limosa limosa,wader_mid,6500,0.21666666666666667,116.1,14.76,101.34
D5,2014,Phoenicopterus roseus,wader_deep,325,0.00925161547439437,116.1,14.76,101.34
D5,2014,Platalea leucorodia,wader_deep,1,0.00221238938053097,116.1,14.76,101.34
D5,2014,Recurvirostra avosetta,wader_mid,1100,0.08943089430894309,116.1,14.76,101.34
D5,2014,Spatula clypeata,duck_dabb,400,0.008,116.1,14.76,101.34
D5,2014,Tadorna tadorna,duck_dabb,424,0.04076923076923076,116.1,14.76,101.34
D5,2014,Tringa erythropus,wader_mid,2,0.0025,116.1,14.76,101.34
D5,2014,Tringa ochropus,wader_shall,4,0.02209944751381215,116.1,14.76,101.34
D5,2015,Actitis hypoleucos,wader_shall,1,0.05555555555555555,126.54,13.95,112.59
D5,2015,Anas platyrhynchos,duck_dabb,40,0.004,126.54,13.95,112.59
D5,2015,Aythya ferina,duck_dive,40,0.004,126.54,13.95,112.59
D5,2015,Himantopus himantopus,wader_mid,5,7.692307692307692e-4,126.54,13.95,112.59
D5,2015,Mareca penelope,duck_dabb,2,1.0080137089864422e-4,126.54,13.95,112.59
D5,2015,Netta rufina,duck_dive,12,0.00155844155844155,126.54,13.95,112.59
D5,2015,Oxyura leucocephala,duck_dive,2,0.00628930817610062,126.54,13.95,112.59
D5,2015,Phoenicopterus roseus,wader_deep,362,0.01030487631301773,126.54,13.95,112.59
D5,2015,Platalea leucorodia,wader_deep,20,0.04424778761061947,126.54,13.95,112.59
D5,2015,Spatula clypeata,duck_dabb,4,8e-5,126.54,13.95,112.59
D5,2015,Tringa erythropus,wader_mid,4,0.005,126.54,13.95,112.59
D5,2015,Tringa ochropus,wader_shall,2,0.01104972375690607,126.54,13.95,112.59
D5,2016,Actitis hypoleucos,wader_shall,2,0.1111111111111111,124.92,16.2,108.72
D5,2016,Anas platyrhynchos,duck_dabb,65,0.0065,124.92,16.2,108.72
D5,2016,Gallinago gallinago,wader_shall,1,0.00158478605388272,124.92,16.2,108.72
D5,2016,Himantopus himantopus,wader_mid,2,3.076923076923077e-4,124.92,16.2,108.72
D5,2016,Phoenicopterus roseus,wader_deep,770,0.02191921204702667,124.92,16.2,108.72
D5,2016,Platalea leucorodia,wader_deep,7,0.01548672566371681,124.92,16.2,108.72
D5,2016,Tadorna tadorna,duck_dabb,10,9.615384615384616e-4,124.92,16.2,108.72
D5,2016,Tringa ochropus,wader_shall,1,0.00552486187845303,124.92,16.2,108.72
D5,2016,Tringa totanus,wader_shall,11,0.01926444833625219,124.92,16.2,108.72
D5,2017,Actitis hypoleucos,wader_shall,1,0.05555555555555555,122.67,13.59,109.08
D5,2017,Anas platyrhynchos,duck_dabb,62,0.0062,122.67,13.59,109.08
D5,2017,Aythya ferina,duck_dive,5,5e-4,122.67,13.59,109.08
D5,2017,Gallinago gallinago,wader_shall,1,0.00158478605388272,122.67,13.59,109.08
D5,2017,Himantopus himantopus,wader_mid,45,0.00692307692307692,122.67,13.59,109.08
D5,2017,Mareca strepera,duck_dabb,20,0.008,122.67,13.59,109.08
D5,2017,Phoenicopterus roseus,wader_deep,750,0.02134988186398702,122.67,13.59,109.08
D5,2017,Platalea leucorodia,wader_deep,4,0.00884955752212389,122.67,13.59,109.08
D5,2017,Plegadis falcinellus,wader_deep,1,8.022462896109105e-5,122.67,13.59,109.08
D5,2017,Tadorna tadorna,duck_dabb,90,0.00865384615384615,122.67,13.59,109.08
D5,2017,Tringa totanus,wader_shall,18,0.03152364273204904,122.67,13.59,109.08
D5,2018,Actitis hypoleucos,wader_shall,1,0.05555555555555555,119.7,13.68,106.02
D5,2018,Anas platyrhynchos,duck_dabb,84,0.0084,119.7,13.68,106.02
D5,2018,Aythya ferina,duck_dive,224,0.0224,119.7,13.68,106.02
D5,2018,Himantopus himantopus,wader_mid,5,7.692307692307692e-4,119.7,13.68,106.02
D5,2018,Mareca penelope,duck_dabb,15,7.560102817398317e-4,119.7,13.68,106.02
D5,2018,Marmaronetta angustirostris,duck_dabb,175,0.19444444444444445,119.7,13.68,106.02
D5,2018,Oxyura leucocephala,duck_dive,1,0.00314465408805031,119.7,13.68,106.02
D5,2018,Phoenicopterus roseus,wader_deep,1150,0.0327364855247801,119.7,13.68,106.02
D5,2018,Platalea leucorodia,wader_deep,1,0.00221238938053097,119.7,13.68,106.02
D5,2018,Plegadis falcinellus,wader_deep,2,1.604492579221821e-4,119.7,13.68,106.02
D5,2018,Spatula clypeata,duck_dabb,556,0.01112,119.7,13.68,106.02
D5,2019,Actitis hypoleucos,wader_shall,1,0.05555555555555555,121.77,12.6,109.17
D5,2019,Anas platyrhynchos,duck_dabb,40,0.004,121.77,12.6,109.17
D5,2019,Aythya ferina,duck_dive,25,0.0025,121.77,12.6,109.17
D5,2019,Calidris alpina,wader_shall,39,0.00144444444444444,121.77,12.6,109.17
D5,2019,Calidris pugnax,wader_shall,1,4.393673110720562e-4,121.77,12.6,109.17
D5,2019,Himantopus himantopus,wader_mid,38,0.00584615384615384,121.77,12.6,109.17
D5,2019,Phoenicopterus roseus,wader_deep,140,0.00398531128127757,121.77,12.6,109.17
D5,2019,Pluvialis squatarola,wader_shall,14,0.02341137123745819,121.77,12.6,109.17
D5,2019,Recurvirostra avosetta,wader_mid,63,0.00512195121951219,121.77,12.6,109.17
D5,2019,Spatula clypeata,duck_dabb,650,0.013,121.77,12.6,109.17
D5,2019,Tadorna tadorna,duck_dabb,550,0.05288461538461538,121.77,12.6,109.17
D5,2019,Tringa erythropus,wader_mid,1,0.00125,121.77,12.6,109.17
D5,2019,Tringa ochropus,wader_shall,1,0.00552486187845303,121.77,12.6,109.17
D5,2019,Tringa totanus,wader_shall,7,0.01225919439579684,121.77,12.6,109.17
D5,2020,Anas platyrhynchos,duck_dabb,35,0.0035,124.74,13.05,111.69
D5,2020,Aythya ferina,duck_dive,959,0.0959,124.74,13.05,111.69
D5,2020,Himantopus himantopus,wader_mid,15,0.0023076923076923,124.74,13.05,111.69
D5,2020,Limosa limosa,wader_mid,1,3.3333333333333335e-5,124.74,13.05,111.69
D5,2020,Mareca penelope,duck_dabb,15,7.560102817398317e-4,124.74,13.05,111.69
D5,2020,Oxyura leucocephala,duck_dive,4,0.01257861635220125,124.74,13.05,111.69
D5,2020,Phoenicopterus roseus,wader_deep,800,0.02277320732158615,124.74,13.05,111.69
D5,2020,Platalea leucorodia,wader_deep,3,0.00663716814159292,124.74,13.05,111.69
D5,2020,Recurvirostra avosetta,wader_mid,21,0.00170731707317073,124.74,13.05,111.69
D5,2020,Spatula clypeata,duck_dabb,70,0.0014,124.74,13.05,111.69
D5,2020,Tadorna tadorna,duck_dabb,334,0.03211538461538461,124.74,13.05,111.69
D5,2021,Anas platyrhynchos,duck_dabb,46,0.0046,127.44,16.29,111.15
D5,2021,Aythya ferina,duck_dive,23,0.0023,127.44,16.29,111.15
D5,2021,Himantopus himantopus,wader_mid,14,0.00215384615384615,127.44,16.29,111.15
D5,2021,Limosa limosa,wader_mid,5,1.6666666666666666e-4,127.44,16.29,111.15
D5,2021,Netta rufina,duck_dive,5,6.4935064935064e-4,127.44,16.29,111.15
D5,2021,Oxyura leucocephala,duck_dive,8,0.02515723270440251,127.44,16.29,111.15
D5,2021,Phoenicopterus roseus,wader_deep,105,0.00298898346095818,127.44,16.29,111.15
D5,2021,Plegadis falcinellus,wader_deep,31,0.00248696349779382,127.44,16.29,111.15
D5,2021,Recurvirostra avosetta,wader_mid,10,8.130081300813008e-4,127.44,16.29,111.15
D5,2021,Spatula clypeata,duck_dabb,2,4e-5,127.44,16.29,111.15
D5,2021,Tadorna tadorna,duck_dabb,3,2.884615384615385e-4,127.44,16.29,111.15
D5,2021,Tringa totanus,wader_shall,4,0.00700525394045534,127.44,16.29,111.15
D5,2022,Actitis hypoleucos,wader_shall,5,0.2777777777777778,123.66,24.21,99.45
D5,2022,Anas acuta,duck_dabb,600,0.01176470588235294,123.66,24.21,99.45
D5,2022,Anas platyrhynchos,duck_dabb,36,0.0036,123.66,24.21,99.45
D5,2022,Aythya ferina,duck_dive,5,5e-4,123.66,24.21,99.45
D5,2022,Calidris alpina,wader_shall,845,0.03129629629629629,123.66,24.21,99.45
D5,2022,Himantopus himantopus,wader_mid,42,0.00646153846153846,123.66,24.21,99.45
D5,2022,Limosa limosa,wader_mid,220,0.00733333333333333,123.66,24.21,99.45
D5,2022,Mareca penelope,duck_dabb,50,0.0025200342724661,123.66,24.21,99.45
D5,2022,Phoenicopterus roseus,wader_deep,1470,0.04184576845341455,123.66,24.21,99.45
D5,2022,Platalea leucorodia,wader_deep,12,0.02654867256637168,123.66,24.21,99.45
D5,2022,Recurvirostra avosetta,wader_mid,950,0.07723577235772358,123.66,24.21,99.45
D5,2022,Spatula clypeata,duck_dabb,400,0.008,123.66,24.21,99.45
D5,2022,Tadorna tadorna,duck_dabb,12,0.00115384615384615,123.66,24.21,99.45
D5,2022,Tringa erythropus,wader_mid,1,0.00125,123.66,24.21,99.45
D5,2022,Tringa ochropus,wader_shall,1,0.00552486187845303,123.66,24.21,99.45
D5,2022,Tringa totanus,wader_shall,4,0.00700525394045534,123.66,24.21,99.45
D5,2023,Anas platyrhynchos,duck_dabb,11,0.0011,111.69,27,84.69
D5,2023,Arenaria interpres,wader_shall,1,0.00854700854700854,111.69,27,84.69
D5,2023,Calidris alpina,wader_shall,713,0.0264074074074074,111.69,27,84.69
D5,2023,Calidris minuta,wader_shall,23,0.01095238095238095,111.69,27,84.69
D5,2023,Charadrius hiaticula,wader_shall,5,0.00262743037309511,111.69,27,84.69
D5,2023,Himantopus himantopus,wader_mid,69,0.01061538461538461,111.69,27,84.69
D5,2023,Limosa limosa,wader_mid,1,3.3333333333333335e-5,111.69,27,84.69
D5,2023,Phoenicopterus roseus,wader_deep,700,0.01992655640638788,111.69,27,84.69
D5,2023,Platalea leucorodia,wader_deep,1,0.00221238938053097,111.69,27,84.69
D5,2023,Plegadis falcinellus,wader_deep,2,1.604492579221821e-4,111.69,27,84.69
D5,2023,Pluvialis squatarola,wader_shall,18,0.03010033444816053,111.69,27,84.69
D5,2023,Recurvirostra avosetta,wader_mid,270,0.02195121951219512,111.69,27,84.69
D5,2023,Spatula clypeata,duck_dabb,45,9e-4,111.69,27,84.69
D5,2023,Tadorna tadorna,duck_dabb,11,0.0010576923076923,111.69,27,84.69
D5,2023,Tringa ochropus,wader_shall,1,0.00552486187845303,111.69,27,84.69
D5,2023,Tringa totanus,wader_shall,14,0.02451838879159369,111.69,27,84.69
D5,2024,Anas platyrhynchos,duck_dabb,16,0.0016,129.24,16.47,112.77
D5,2024,Aythya ferina,duck_dive,6,6e-4,129.24,16.47,112.77
D5,2024,Himantopus himantopus,wader_mid,20,0.00307692307692307,129.24,16.47,112.77
D5,2024,Mareca penelope,duck_dabb,4,2.0160274179728844e-4,129.24,16.47,112.77
D5,2024,Phoenicopterus roseus,wader_deep,310,0.00882461783711463,129.24,16.47,112.77
D5,2024,Recurvirostra avosetta,wader_mid,70,0.0056910569105691,129.24,16.47,112.77
D5,2024,Spatula clypeata,duck_dabb,192,0.00384,129.24,16.47,112.77
D5,2024,Tadorna tadorna,duck_dabb,7,6.73076923076923e-4,129.24,16.47,112.77
D5,2025,Actitis hypoleucos,wader_shall,2,0.1111111111111111,132.48,15.66,116.82
D5,2025,Anas acuta,duck_dabb,2,3.9215686274509805e-5,132.48,15.66,116.82
D5,2025,Anas platyrhynchos,duck_dabb,7,7e-4,132.48,15.66,116.82
D5,2025,Aythya ferina,duck_dive,73,0.0073,132.48,15.66,116.82
D5,2025,Calidris alba,wader_shall,3,0.00248344370860927,132.48,15.66,116.82
D5,2025,Calidris alpina,wader_shall,325,0.01203703703703703,132.48,15.66,116.82
D5,2025,Calidris ferruginea,wader_shall,1,0.00277008310249307,132.48,15.66,116.82
D5,2025,Himantopus himantopus,wader_mid,14,0.00215384615384615,132.48,15.66,116.82
D5,2025,Netta rufina,duck_dive,45,0.00584415584415584,132.48,15.66,116.82
D5,2025,Phoenicopterus roseus,wader_deep,645,0.01836089840302883,132.48,15.66,116.82
D5,2025,Pluvialis squatarola,wader_shall,21,0.03511705685618729,132.48,15.66,116.82
D5,2025,Recurvirostra avosetta,wader_mid,240,0.01951219512195122,132.48,15.66,116.82
D5,2025,Spatula clypeata,duck_dabb,10,2e-4,132.48,15.66,116.82
D5,2025,Tadorna tadorna,duck_dabb,4,3.846153846153846e-4,132.48,15.66,116.82
D5,2025,Tringa ochropus,wader_shall,2,0.01104972375690607,132.48,15.66,116.82
D5,2025,Tringa totanus,wader_shall,9,0.01576182136602452,132.48,15.66,116.82
D6,2005,Anas acuta,duck_dabb,250,0.00490196078431372,51.48,9,42.48
D6,2005,Anas crecca,duck_dabb,200,0.01,51.48,9,42.48
D6,2005,Anas platyrhynchos,duck_dabb,30,0.003,51.48,9,42.48
D6,2005,Aythya ferina,duck_dive,80,0.008,51.48,9,42.48
D6,2005,Gallinago gallinago,wader_shall,1,0.00158478605388272,51.48,9,42.48
D6,2005,Himantopus himantopus,wader_mid,10,0.00153846153846153,51.48,9,42.48
D6,2005,Phoenicopterus roseus,wader_deep,250,0.00711662728799567,51.48,9,42.48
D6,2005,Recurvirostra avosetta,wader_mid,150,0.01219512195121951,51.48,9,42.48
D6,2005,Spatula clypeata,duck_dabb,450,0.009,51.48,9,42.48
D6,2005,Tadorna tadorna,duck_dabb,30,0.00288461538461538,51.48,9,42.48
D6,2005,Tringa erythropus,wader_mid,4,0.005,51.48,9,42.48
D6,2005,Tringa totanus,wader_shall,4,0.00700525394045534,51.48,9,42.48
D6,2006,Actitis hypoleucos,wader_shall,2,0.1111111111111111,52.38,9.27,43.11
D6,2006,Anas platyrhynchos,duck_dabb,2,2e-4,52.38,9.27,43.11
D6,2006,Himantopus himantopus,wader_mid,12,0.00184615384615384,52.38,9.27,43.11
D6,2006,Limosa limosa,wader_mid,400,0.01333333333333333,52.38,9.27,43.11
D6,2006,Phoenicopterus roseus,wader_deep,25,7.116627287995673e-4,52.38,9.27,43.11
D6,2006,Recurvirostra avosetta,wader_mid,700,0.05691056910569105,52.38,9.27,43.11
D6,2006,Tadorna tadorna,duck_dabb,35,0.00336538461538461,52.38,9.27,43.11
D6,2006,Tringa erythropus,wader_mid,13,0.01625,52.38,9.27,43.11
D6,2006,Tringa ochropus,wader_shall,2,0.01104972375690607,52.38,9.27,43.11
D6,2007,Actitis hypoleucos,wader_shall,1,0.05555555555555555,50.22,7.29,42.93
D6,2007,Anas platyrhynchos,duck_dabb,3,3e-4,50.22,7.29,42.93
D6,2007,Himantopus himantopus,wader_mid,50,0.00769230769230769,50.22,7.29,42.93
D6,2007,Phoenicopterus roseus,wader_deep,105,0.00298898346095818,50.22,7.29,42.93
D6,2007,Spatula clypeata,duck_dabb,565,0.0113,50.22,7.29,42.93
D6,2008,Anas platyrhynchos,duck_dabb,10,0.001,50.76,9.45,41.31
D6,2008,Aythya ferina,duck_dive,6,6e-4,50.76,9.45,41.31
D6,2008,Gallinago gallinago,wader_shall,1,0.00158478605388272,50.76,9.45,41.31
D6,2008,Himantopus himantopus,wader_mid,20,0.00307692307692307,50.76,9.45,41.31
D6,2008,Phoenicopterus roseus,wader_deep,40,0.0011386603660793,50.76,9.45,41.31
D6,2008,Platalea leucorodia,wader_deep,9,0.01991150442477876,50.76,9.45,41.31
D6,2008,Recurvirostra avosetta,wader_mid,275,0.02235772357723577,50.76,9.45,41.31
D6,2008,Spatula clypeata,duck_dabb,75,0.0015,50.76,9.45,41.31
D6,2009,Anas crecca,duck_dabb,4,2e-4,42.48,6.75,35.73
D6,2009,Anas platyrhynchos,duck_dabb,260,0.026,42.48,6.75,35.73
D6,2009,Gallinago gallinago,wader_shall,4,0.0063391442155309,42.48,6.75,35.73
D6,2009,Limosa limosa,wader_mid,15,5e-4,42.48,6.75,35.73
D6,2009,Phoenicopterus roseus,wader_deep,160,0.00455464146431723,42.48,6.75,35.73
D6,2009,Platalea leucorodia,wader_deep,6,0.01327433628318584,42.48,6.75,35.73
D6,2009,Recurvirostra avosetta,wader_mid,450,0.03658536585365853,42.48,6.75,35.73
D6,2009,Spatula clypeata,duck_dabb,205,0.0041,42.48,6.75,35.73
D6,2009,Tadorna tadorna,duck_dabb,34,0.00326923076923076,42.48,6.75,35.73
D6,2009,Tringa ochropus,wader_shall,6,0.03314917127071823,42.48,6.75,35.73
D6,2009,Tringa totanus,wader_shall,2,0.00350262697022767,42.48,6.75,35.73
D6,2010,Actitis hypoleucos,wader_shall,1,0.05555555555555555,38.7,9.54,29.16
D6,2010,Anas platyrhynchos,duck_dabb,50,0.005,38.7,9.54,29.16
D6,2010,Aythya ferina,duck_dive,7,7e-4,38.7,9.54,29.16
D6,2010,Himantopus himantopus,wader_mid,5,7.692307692307692e-4,38.7,9.54,29.16
D6,2010,Mareca strepera,duck_dabb,10,0.004,38.7,9.54,29.16
D6,2010,Netta rufina,duck_dive,25,0.00324675324675324,38.7,9.54,29.16
D6,2010,Phoenicopterus roseus,wader_deep,85,0.00241965327791852,38.7,9.54,29.16
D6,2010,Platalea leucorodia,wader_deep,7,0.01548672566371681,38.7,9.54,29.16
D6,2010,Recurvirostra avosetta,wader_mid,65,0.00528455284552845,38.7,9.54,29.16
D6,2012,Actitis hypoleucos,wader_shall,2,0.1111111111111111,48.24,8.19,40.05
D6,2012,Anas acuta,duck_dabb,1,1.9607843137254903e-05,48.24,8.19,40.05
D6,2012,Anas crecca,duck_dabb,30,0.0015,48.24,8.19,40.05
D6,2012,Anas platyrhynchos,duck_dabb,62,0.0062,48.24,8.19,40.05
D6,2012,Himantopus himantopus,wader_mid,61,0.00938461538461538,48.24,8.19,40.05
D6,2012,Limosa limosa,wader_mid,75,0.0025,48.24,8.19,40.05
D6,2012,Mareca strepera,duck_dabb,1,4e-4,48.24,8.19,40.05
D6,2012,Netta rufina,duck_dive,7,9.090909090909092e-4,48.24,8.19,40.05
D6,2012,Phoenicopterus roseus,wader_deep,410,0.0116712687523129,48.24,8.19,40.05
D6,2012,Platalea leucorodia,wader_deep,8,0.01769911504424778,48.24,8.19,40.05
D6,2012,Recurvirostra avosetta,wader_mid,700,0.05691056910569105,48.24,8.19,40.05
D6,2012,Spatula clypeata,duck_dabb,57,0.00114,48.24,8.19,40.05
D6,2012,Tadorna tadorna,duck_dabb,82,0.00788461538461538,48.24,8.19,40.05
D6,2012,Tringa erythropus,wader_mid,4,0.005,48.24,8.19,40.05
D6,2013,Actitis hypoleucos,wader_shall,2,0.1111111111111111,43.2,7.92,35.28
D6,2013,Anas platyrhynchos,duck_dabb,225,0.0225,43.2,7.92,35.28
D6,2013,Calidris alba,wader_shall,3,0.00248344370860927,43.2,7.92,35.28
D6,2013,Calidris alpina,wader_shall,1,3.703703703703704e-5,43.2,7.92,35.28
D6,2013,Calidris ferruginea,wader_shall,1,0.00277008310249307,43.2,7.92,35.28
D6,2013,Calidris minuta,wader_shall,1,4.761904761904762e-4,43.2,7.92,35.28
D6,2013,Gallinago gallinago,wader_shall,1,0.00158478605388272,43.2,7.92,35.28
D6,2013,Himantopus himantopus,wader_mid,4,6.153846153846154e-4,43.2,7.92,35.28
D6,2013,Limosa limosa,wader_mid,647,0.02156666666666666,43.2,7.92,35.28
D6,2013,Phoenicopterus roseus,wader_deep,275,0.00782829001679524,43.2,7.92,35.28
D6,2013,Platalea leucorodia,wader_deep,1,0.00221238938053097,43.2,7.92,35.28
D6,2013,Pluvialis squatarola,wader_shall,9,0.01505016722408026,43.2,7.92,35.28
D6,2013,Recurvirostra avosetta,wader_mid,700,0.05691056910569105,43.2,7.92,35.28
D6,2013,Tadorna tadorna,duck_dabb,9,8.653846153846154e-4,43.2,7.92,35.28
D6,2013,Tringa ochropus,wader_shall,1,0.00552486187845303,43.2,7.92,35.28
D6,2014,Anas platyrhynchos,duck_dabb,300,0.03,53.19,10.26,42.93
D6,2014,Himantopus himantopus,wader_mid,10,0.00153846153846153,53.19,10.26,42.93
D6,2014,Phoenicopterus roseus,wader_deep,389,0.01107347206012126,53.19,10.26,42.93
D6,2014,Platalea leucorodia,wader_deep,4,0.00884955752212389,53.19,10.26,42.93
D6,2014,Recurvirostra avosetta,wader_mid,350,0.02845528455284552,53.19,10.26,42.93
D6,2014,Spatula clypeata,duck_dabb,3,6e-5,53.19,10.26,42.93
D6,2014,Tadorna tadorna,duck_dabb,7,6.73076923076923e-4,53.19,10.26,42.93
D6,2014,Tringa ochropus,wader_shall,1,0.00552486187845303,53.19,10.26,42.93
D6,2015,Anas platyrhynchos,duck_dabb,70,0.007,31.86,31.86,0
D6,2015,Calidris alpina,wader_shall,120,0.00444444444444444,31.86,31.86,0
D6,2015,Calidris minuta,wader_shall,125,0.05952380952380952,31.86,31.86,0
D6,2015,Calidris pugnax,wader_shall,1,4.393673110720562e-4,31.86,31.86,0
D6,2015,Charadrius hiaticula,wader_shall,30,0.01576458223857067,31.86,31.86,0
D6,2015,Himantopus himantopus,wader_mid,15,0.0023076923076923,31.86,31.86,0
D6,2015,Limosa lapponica,wader_shall,1,0.00348432055749128,31.86,31.86,0
D6,2015,Platalea leucorodia,wader_deep,1,0.00221238938053097,31.86,31.86,0
D6,2015,Pluvialis squatarola,wader_shall,40,0.06688963210702341,31.86,31.86,0
D6,2015,Recurvirostra avosetta,wader_mid,5,4.065040650406504e-4,31.86,31.86,0
D6,2015,Tadorna tadorna,duck_dabb,85,0.00817307692307692,31.86,31.86,0
D6,2015,Tringa erythropus,wader_mid,17,0.02125,31.86,31.86,0
D6,2015,Tringa ochropus,wader_shall,2,0.01104972375690607,31.86,31.86,0
D6,2015,Tringa totanus,wader_shall,90,0.15761821366024517,31.86,31.86,0
D6,2016,Anas platyrhynchos,duck_dabb,15,0.0015,31.05,30.42,0.63
D6,2016,Calidris alpina,wader_shall,60,0.00222222222222222,31.05,30.42,0.63
D6,2016,Calidris ferruginea,wader_shall,15,0.04155124653739612,31.05,30.42,0.63
D6,2016,Pluvialis squatarola,wader_shall,130,0.21739130434782608,31.05,30.42,0.63
D6,2016,Tadorna tadorna,duck_dabb,2,1.923076923076923e-4,31.05,30.42,0.63
D6,2016,Tringa ochropus,wader_shall,4,0.02209944751381215,31.05,30.42,0.63
D6,2016,Tringa totanus,wader_shall,36,0.06304728546409807,31.05,30.42,0.63
D6,2017,Actitis hypoleucos,wader_shall,1,0.05555555555555555,0,0,0
D6,2017,Calidris pugnax,wader_shall,6,0.00263620386643233,0,0,0
D6,2017,Himantopus himantopus,wader_mid,4,6.153846153846154e-4,0,0,0
D6,2017,Tringa totanus,wader_shall,2,0.00350262697022767,0,0,0
D6,2018,Anas acuta,duck_dabb,25,4.901960784313725e-4,3.96,3.96,0
D6,2018,Anas platyrhynchos,duck_dabb,425,0.0425,3.96,3.96,0
D6,2018,Mareca penelope,duck_dabb,10,5.040068544932211e-4,3.96,3.96,0
D6,2019,Anas acuta,duck_dabb,10,1.96078431372549e-4,32.85,27.36,5.49
D6,2019,Anas crecca,duck_dabb,15,7.5e-4,32.85,27.36,5.49
D6,2019,Anas platyrhynchos,duck_dabb,690,0.069,32.85,27.36,5.49
D6,2019,Aythya ferina,duck_dive,10,0.001,32.85,27.36,5.49
D6,2019,Himantopus himantopus,wader_mid,5,7.692307692307692e-4,32.85,27.36,5.49
D6,2019,Mareca penelope,duck_dabb,125,0.00630008568116526,32.85,27.36,5.49
D6,2019,Mareca strepera,duck_dabb,20,0.008,32.85,27.36,5.49
D6,2019,Netta rufina,duck_dive,10,0.00129870129870129,32.85,27.36,5.49
D6,2019,Phoenicopterus roseus,wader_deep,276,0.00785675652594722,32.85,27.36,5.49
D6,2019,Platalea leucorodia,wader_deep,20,0.04424778761061947,32.85,27.36,5.49
D6,2019,Spatula clypeata,duck_dabb,2,4e-5,32.85,27.36,5.49
D6,2020,Actitis hypoleucos,wader_shall,1,0.05555555555555555,55.98,10.35,45.63
D6,2020,Anas acuta,duck_dabb,200,0.00392156862745098,55.98,10.35,45.63
D6,2020,Anas platyrhynchos,duck_dabb,435,0.0435,55.98,10.35,45.63
D6,2020,Aythya ferina,duck_dive,85,0.0085,55.98,10.35,45.63
D6,2020,Aythya fuligula,duck_dive,1,0.03571428571428571,55.98,10.35,45.63
D6,2020,Mareca penelope,duck_dabb,930,0.04687263746786956,55.98,10.35,45.63
D6,2020,Mareca strepera,duck_dabb,4,0.0016,55.98,10.35,45.63
D6,2020,Netta rufina,duck_dive,175,0.02272727272727272,55.98,10.35,45.63
