parcela,año,Especie,fun_group,abundancia,abundancia_std
Gaveta 1,2016,Phoenicopterus roseus,wader_deep,6000,0.17079905491189615
Gaveta 1,2016,Platalea leucorodia,wader_deep,23,0.05088495575221239
Gaveta 1,2016,Plegadis falcinellus,wader_deep,23,0.0018451664661050943
Gaveta 1,2016,Spatula clypeata,duck_dabb,20,4e-4
Gaveta 1,2016,Tringa ochropus,wader_shall,1,0.0055248618784530384
Gaveta 1,2017,Anas platyrhynchos,duck_dabb,600,0.06
Gaveta 1,2017,Anser anser,grazer,1,2.2727272727272726e-5
Gaveta 1,2017,Aythya ferina,duck_dive,50,0.005
Gaveta 1,2017,Himantopus himantopus,wader_mid,10,0.0015384615384615385
Gaveta 1,2017,Mareca penelope,duck_dabb,400,0.020160274179728845
Gaveta 1,2017,Mareca strepera,duck_dabb,505,0.202
Gaveta 1,2017,Phoenicopterus roseus,wader_deep,2400,0.06831962196475846
Gaveta 1,2017,Platalea leucorodia,wader_deep,2,0.004424778761061947
Gaveta 1,2017,Plegadis falcinellus,wader_deep,2,1.604492579221821e-4
Gaveta 1,2017,Spatula clypeata,duck_dabb,20,4e-4
Gaveta 1,2017,Tadorna tadorna,duck_dabb,32,0.003076923076923077
Gaveta 1,2017,Tringa totanus,wader_shall,5,0.008756567425569177
Gaveta 1,2018,Anas platyrhynchos,duck_dabb,20,0.002
Gaveta 1,2018,Phoenicopterus roseus,wader_deep,5500,0.1565658003359048
Gaveta 1,2018,Platalea leucorodia,wader_deep,13,0.028761061946902654
Gaveta 1,2018,Spatula clypeata,duck_dabb,5000,0.1
Gaveta 1,2018,Tadorna tadorna,duck_dabb,2,1.923076923076923e-4
Gaveta 1,2019,Actitis hypoleucos,wader_shall,2,0.1111111111111111
Gaveta 1,2019,Anas platyrhynchos,duck_dabb,44,0.0044
Gaveta 1,2019,Aythya ferina,duck_dive,50,0.005
Gaveta 1,2019,Himantopus himantopus,wader_mid,2,3.076923076923077e-4
Gaveta 1,2019,Phoenicopterus roseus,wader_deep,1340,0.03814512226365681
Gaveta 1,2019,Platalea leucorodia,wader_deep,64,0.1415929203539823
Gaveta 1,2019,Plegadis falcinellus,wader_deep,12,9.626955475330926e-4
Gaveta 1,2019,Recurvirostra avosetta,wader_mid,2,1.6260162601626016e-4
Gaveta 1,2019,Spatula clypeata,duck_dabb,33000,0.66
Gaveta 1,2019,Tadorna tadorna,duck_dabb,10,9.615384615384616e-4
Gaveta 1,2020,Anas platyrhynchos,duck_dabb,19,0.0019
Gaveta 1,2020,Aythya ferina,duck_dive,6,6e-4
Gaveta 1,2020,Aythya fuligula,duck_dive,1,0.03571428571428571
Gaveta 1,2020,Himantopus himantopus,wader_mid,20,0.003076923076923077
Gaveta 1,2020,Mareca penelope,duck_dabb,8,4.032054835945769e-4
Gaveta 1,2020,Mareca strepera,duck_dabb,3,0.0012
Gaveta 1,2020,Netta rufina,duck_dive,9,0.0011688311688311688
Gaveta 1,2020,Phoenicopterus roseus,wader_deep,7806,0.2222095704403769
Gaveta 1,2020,Platalea leucorodia,wader_deep,109,0.2411504424778761
Gaveta 1,2020,Plegadis falcinellus,wader_deep,1,8.022462896109105e-5
Gaveta 1,2020,Recurvirostra avosetta,wader_mid,50,0.0040650406504065045
Gaveta 1,2020,Spatula clypeata,duck_dabb,7850,0.157
Gaveta 1,2020,Tadorna tadorna,duck_dabb,21,0.0020192307692307693
Gaveta 1,2020,Tringa ochropus,wader_shall,2,0.011049723756906077
Gaveta 1,2021,Actitis hypoleucos,wader_shall,1,0.05555555555555555
Gaveta 1,2021,Anas acuta,duck_dabb,144,0.002823529411764706
Gaveta 1,2021,Anas crecca,duck_dabb,67,0.00335
Gaveta 1,2021,Anas platyrhynchos,duck_dabb,615,0.0615
Gaveta 1,2021,Aythya ferina,duck_dive,3196,0.3196
Gaveta 1,2021,Calidris alpina,wader_shall,36,0.0013333333333333333
Gaveta 1,2021,Himantopus himantopus,wader_mid,413,0.06353846153846154
Gaveta 1,2021,Limosa limosa,wader_mid,7,2.3333333333333333e-4
Gaveta 1,2021,Mareca strepera,duck_dabb,37,0.0148
Gaveta 1,2021,Marmaronetta angustirostris,duck_dabb,5,0.005555555555555556
Gaveta 1,2021,Netta rufina,duck_dive,740,0.09610389610389611
Gaveta 1,2021,Oxyura leucocephala,duck_dive,11,0.03459119496855346
Gaveta 1,2021,Phoenicopterus roseus,wader_deep,2560,0.07287426342907569
Gaveta 1,2021,Platalea leucorodia,wader_deep,83,0.1836283185840708
Gaveta 1,2021,Plegadis falcinellus,wader_deep,1,8.022462896109105e-5
Gaveta 1,2021,Recurvirostra avosetta,wader_mid,259,0.02105691056910569
Gaveta 1,2021,Spatula clypeata,duck_dabb,8300,0.166
Gaveta 1,2021,Tadorna tadorna,duck_dabb,23,0.0022115384615384614
Gaveta 1,2021,Tringa erythropus,wader_mid,5,0.00625
Gaveta 1,2021,Tringa ochropus,wader_shall,3,0.016574585635359115
Gaveta 1,2022,Actitis hypoleucos,wader_shall,3,0.16666666666666666
Gaveta 1,2022,Anas platyrhynchos,duck_dabb,599,0.0599
Gaveta 1,2022,Aythya ferina,duck_dive,41,0.0041
Gaveta 1,2022,Himantopus himantopus,wader_mid,100,0.015384615384615385
Gaveta 1,2022,Mareca strepera,duck_dabb,34,0.0136
Gaveta 1,2022,Phoenicopterus roseus,wader_deep,1650,0.04696974010077144
Gaveta 1,2022,Platalea leucorodia,wader_deep,13,0.028761061946902654
Gaveta 1,2022,Spatula clypeata,duck_dabb,34,6.8e-4
Gaveta 1,2022,Tringa ochropus,wader_shall,2,0.011049723756906077
Gaveta 1,2023,Actitis hypoleucos,wader_shall,1,0.05555555555555555
Gaveta 1,2023,Anas platyrhynchos,duck_dabb,584,0.0584
Gaveta 1,2023,Aythya ferina,duck_dive,88,0.0088
Gaveta 1,2023,Calidris alpina,wader_shall,38,0.0014074074074074073
Gaveta 1,2023,Charadrius hiaticula,wader_shall,9,0.004729374671571204
Gaveta 1,2023,Himantopus himantopus,wader_mid,132,0.020307692307692308
Gaveta 1,2023,Mareca penelope,duck_dabb,167,0.008416914470036792
Gaveta 1,2023,Phoenicopterus roseus,wader_deep,973,0.02769791340487916
Gaveta 1,2023,Platalea leucorodia,wader_deep,49,0.1084070796460177
Gaveta 1,2023,Plegadis falcinellus,wader_deep,3,2.4067388688327315e-4
Gaveta 1,2023,Recurvirostra avosetta,wader_mid,21,0.0017073170731707317
Gaveta 1,2023,Spatula clypeata,duck_dabb,380,0.0076
Gaveta 1,2023,Tadorna tadorna,duck_dabb,4,3.846153846153846e-4
Gaveta 1,2023,Tringa erythropus,wader_mid,7,0.00875
Gaveta 1,2023,Tringa ochropus,wader_shall,6,0.03314917127071823
Gaveta 1,2023,Tringa totanus,wader_shall,6,0.010507880910683012
Gaveta 1,2024,Anas crecca,duck_dabb,230,0.0115
Gaveta 1,2024,Anas platyrhynchos,duck_dabb,1300,0.13
Gaveta 1,2024,Aythya ferina,duck_dive,708,0.0708
Gaveta 1,2024,Himantopus himantopus,wader_mid,117,0.018
Gaveta 1,2024,Mareca penelope,duck_dabb,181,0.009122524066327301
Gaveta 1,2024,Mareca strepera,duck_dabb,555,0.222
Gaveta 1,2024,Netta rufina,duck_dive,697,0.09051948051948051
Gaveta 1,2024,Oxyura leucocephala,duck_dive,31,0.09748427672955975
Gaveta 1,2024,Phoenicopterus roseus,wader_deep,830,0.023627202596145636
Gaveta 1,2024,Platalea leucorodia,wader_deep,47,0.10398230088495575
Gaveta 1,2024,Recurvirostra avosetta,wader_mid,67,0.005447154471544716
Gaveta 1,2024,Spatula clypeata,duck_dabb,1000,0.02
Gaveta 1,2024,Tadorna tadorna,duck_dabb,17,0.0016346153846153845
Gaveta 1,2024,Tringa ochropus,wader_shall,1,0.0055248618784530384
Gaveta 1,2024,Tringa totanus,wader_shall,4,0.0070052539404553416
Gaveta 1,2025,Anas acuta,duck_dabb,17,3.333333333333333e-4
Gaveta 1,2025,Anas crecca,duck_dabb,275,0.01375
Gaveta 1,2025,Anas platyrhynchos,duck_dabb,855,0.0855
Gaveta 1,2025,Aythya ferina,duck_dive,1170,0.117
Gaveta 1,2025,Himantopus himantopus,wader_mid,437,0.06723076923076923
Gaveta 1,2025,Mareca strepera,duck_dabb,325,0.13
Gaveta 1,2025,Netta rufina,duck_dive,650,0.08441558441558442
Gaveta 1,2025,Oxyura leucocephala,duck_dive,75,0.2358490566037736
Gaveta 1,2025,Phoenicopterus roseus,wader_deep,3500,0.09963278203193943
Gaveta 1,2025,Platalea leucorodia,wader_deep,3,0.00663716814159292
Gaveta 1,2025,Spatula clypeata,duck_dabb,2900,0.058
Gaveta 2,2005,Actitis hypoleucos,wader_shall,3,0.16666666666666666
Gaveta 2,2005,Anas acuta,duck_dabb,5000,0.09803921568627451
Gaveta 2,2005,Anas crecca,duck_dabb,200,0.01
Gaveta 2,2005,Anas platyrhynchos,duck_dabb,4200,0.42
Gaveta 2,2005,Himantopus himantopus,wader_mid,400,0.06153846153846154
Gaveta 2,2005,Limosa limosa,wader_mid,4000,0.13333333333333333
Gaveta 2,2005,Mareca penelope,duck_dabb,4000,0.20160274179728843
Gaveta 2,2005,Mareca strepera,duck_dabb,100,0.04
Gaveta 2,2005,Netta rufina,duck_dive,600,0.07792207792207792
Gaveta 2,2005,Phoenicopterus roseus,wader_deep,1300,0.0370064618975775
Gaveta 2,2005,Platalea leucorodia,wader_deep,50,0.11061946902654868
Gaveta 2,2005,Pluvialis squatarola,wader_shall,3,0.005016722408026756
Gaveta 2,2005,Recurvirostra avosetta,wader_mid,80,0.0065040650406504065
Gaveta 2,2005,Spatula clypeata,duck_dabb,1500,0.03
Gaveta 2,2005,Tringa erythropus,wader_mid,800,1
Gaveta 2,2005,Tringa totanus,wader_shall,20,0.03502626970227671
Gaveta 2,2006,Anas platyrhynchos,duck_dabb,500,0.05
Gaveta 2,2006,Calidris pugnax,wader_shall,10,0.004393673110720563
Gaveta 2,2006,Himantopus himantopus,wader_mid,300,0.046153846153846156
Gaveta 2,2006,Mareca penelope,duck_dabb,20,0.0010080137089864421
Gaveta 2,2006,Phoenicopterus roseus,wader_deep,2500,0.07116627287995674
Gaveta 2,2006,Platalea leucorodia,wader_deep,51,0.11283185840707964
Gaveta 2,2006,Pluvialis squatarola,wader_shall,50,0.08361204013377926
Gaveta 2,2006,Recurvirostra avosetta,wader_mid,3,2.4390243902439024e-4
Gaveta 2,2006,Tringa erythropus,wader_mid,500,0.625
Gaveta 2,2006,Tringa totanus,wader_shall,50,0.08756567425569177
Gaveta 2,2007,Anas platyrhynchos,duck_dabb,6000,0.6
Gaveta 2,2007,Calidris alpina,wader_shall,100,0.003703703703703704
Gaveta 2,2007,Himantopus himantopus,wader_mid,70,0.010769230769230769
Gaveta 2,2007,Limosa limosa,wader_mid,100,0.0033333333333333335
Gaveta 2,2007,Mareca strepera,duck_dabb,100,0.04
Gaveta 2,2007,Netta rufina,duck_dive,200,0.025974025974025976
Gaveta 2,2007,Phoenicopterus roseus,wader_deep,700,0.019926556406387883
Gaveta 2,2007,Platalea leucorodia,wader_deep,50,0.11061946902654868
Gaveta 2,2007,Plegadis falcinellus,wader_deep,50,0.004011231448054553
Gaveta 2,2007,Recurvirostra avosetta,wader_mid,400,0.032520325203252036
Gaveta 2,2007,Spatula clypeata,duck_dabb,300,0.006
Gaveta 2,2007,Tadorna tadorna,duck_dabb,3,2.884615384615385e-4
Gaveta 2,2007,Tringa erythropus,wader_mid,300,0.375
Gaveta 2,2007,Tringa ochropus,wader_shall,3,0.016574585635359115
Gaveta 2,2008,Actitis hypoleucos,wader_shall,1,0.05555555555555555
Gaveta 2,2008,Anas acuta,duck_dabb,300,0.0058823529411764705
Gaveta 2,2008,Anas platyrhynchos,duck_dabb,10000,1
Gaveta 2,2008,Aythya ferina,duck_dive,200,0.02
Gaveta 2,2008,Mareca penelope,duck_dabb,820,0.04132856206844413
Gaveta 2,2008,Mareca strepera,duck_dabb,100,0.04
Gaveta 2,2008,Netta rufina,duck_dive,2600,0.33766233766233766
Gaveta 2,2008,Phoenicopterus roseus,wader_deep,500,0.014233254575991346
Gaveta 2,2008,Platalea leucorodia,wader_deep,40,0.08849557522123894
Gaveta 2,2008,Spatula clypeata,duck_dabb,300,0.006
Gaveta 2,2009,Anas acuta,duck_dabb,7000,0.13725490196078433
Gaveta 2,2009,Anas platyrhynchos,duck_dabb,6300,0.63
Gaveta 2,2009,Himantopus himantopus,wader_mid,1800,0.27692307692307694
Gaveta 2,2009,Limosa limosa,wader_mid,10,3.333333333333333e-4
Gaveta 2,2009,Mareca penelope,duck_dabb,1300,0.06552089108411874
Gaveta 2,2009,Mareca strepera,duck_dabb,400,0.16
Gaveta 2,2009,Netta rufina,duck_dive,2650,0.34415584415584416
Gaveta 2,2009,Phoenicopterus roseus,wader_deep,800,0.022773207321586154
Gaveta 2,2009,Platalea leucorodia,wader_deep,82,0.18141592920353983
Gaveta 2,2009,Recurvirostra avosetta,wader_mid,940,0.07642276422764227
Gaveta 2,2009,Spatula clypeata,duck_dabb,16000,0.32
Gaveta 2,2009,Tadorna tadorna,duck_dabb,300,0.028846153846153848
Gaveta 2,2009,Tringa erythropus,wader_mid,300,0.375
Gaveta 2,2010,Anas acuta,duck_dabb,12300,0.2411764705882353
Gaveta 2,2010,Anas crecca,duck_dabb,30,0.0015
Gaveta 2,2010,Anas platyrhynchos,duck_dabb,950,0.095
Gaveta 2,2010,Anser anser,grazer,1,2.2727272727272726e-5
Gaveta 2,2010,Himantopus himantopus,wader_mid,425,0.06538461538461539
Gaveta 2,2010,Limosa limosa,wader_mid,4500,0.15
Gaveta 2,2010,Mareca penelope,duck_dabb,500,0.025200342724661054
Gaveta 2,2010,Mareca strepera,duck_dabb,400,0.16
Gaveta 2,2010,Marmaronetta angustirostris,duck_dabb,3,0.0033333333333333335
Gaveta 2,2010,Netta rufina,duck_dive,550,0.07142857142857142
Gaveta 2,2010,Phoenicopterus roseus,wader_deep,1300,0.0370064618975775
Gaveta 2,2010,Platalea leucorodia,wader_deep,8,0.017699115044247787
Gaveta 2,2010,Recurvirostra avosetta,wader_mid,200,0.016260162601626018
Gaveta 2,2010,Spatula clypeata,duck_dabb,8700,0.174
Gaveta 2,2010,Tadorna tadorna,duck_dabb,42,0.0040384615384615385
Gaveta 2,2010,Tringa erythropus,wader_mid,1,0.00125
Gaveta 2,2011,Actitis hypoleucos,wader_shall,1,0.05555555555555555
Gaveta 2,2011,Anas acuta,duck_dabb,40000,0.7843137254901961
Gaveta 2,2011,Anas crecca,duck_dabb,300,0.015
Gaveta 2,2011,Anas platyrhynchos,duck_dabb,600,0.06
Gaveta 2,2011,Anser anser,grazer,5,1.1363636363636364e-4
Gaveta 2,2011,Himantopus himantopus,wader_mid,20,0.003076923076923077
Gaveta 2,2011,Mareca penelope,duck_dabb,13200,0.6652890479310518
Gaveta 2,2011,Mareca strepera,duck_dabb,450,0.18
Gaveta 2,2011,Netta rufina,duck_dive,4500,0.5844155844155844
Gaveta 2,2011,Phoenicopterus roseus,wader_deep,1400,0.039853112812775766
Gaveta 2,2011,Spatula clypeata,duck_dabb,47000,0.94
Gaveta 2,2012,Actitis hypoleucos,wader_shall,3,0.16666666666666666
Gaveta 2,2012,Anas acuta,duck_dabb,4000,0.0784313725490196
Gaveta 2,2012,Anas crecca,duck_dabb,20,0.001
Gaveta 2,2012,Anas platyrhynchos,duck_dabb,1200,0.12
Gaveta 2,2012,Aythya ferina,duck_dive,1700,0.17
Gaveta 2,2012,Gallinago gallinago,wader_shall,2,0.003169572107765452
Gaveta 2,2012,Himantopus himantopus,wader_mid,200,0.03076923076923077
Gaveta 2,2012,Limosa limosa,wader_mid,150,0.005
Gaveta 2,2012,Mareca penelope,duck_dabb,2000,0.10080137089864422
Gaveta 2,2012,Mareca strepera,duck_dabb,800,0.32
Gaveta 2,2012,Marmaronetta angustirostris,duck_dabb,280,0.3111111111111111
Gaveta 2,2012,Netta rufina,duck_dive,2000,0.2597402597402597
Gaveta 2,2012,Phoenicopterus roseus,wader_deep,5500,0.1565658003359048
Gaveta 2,2012,Platalea leucorodia,wader_deep,427,0.9446902654867256
Gaveta 2,2012,Recurvirostra avosetta,wader_mid,800,0.06504065040650407
Gaveta 2,2012,Spatula clypeata,duck_dabb,10500,0.21
Gaveta 2,2012,Tringa ochropus,wader_shall,1,0.0055248618784530384
Gaveta 2,2013,Anas acuta,duck_dabb,22000,0.43137254901960786
Gaveta 2,2013,Anas crecca,duck_dabb,500,0.025
Gaveta 2,2013,Anas platyrhynchos,duck_dabb,600,0.06
Gaveta 2,2013,Anser anser,grazer,24,5.454545454545455e-4
Gaveta 2,2013,Calidris alpina,wader_shall,50,0.001851851851851852
Gaveta 2,2013,Gallinago gallinago,wader_shall,1,0.001584786053882726
Gaveta 2,2013,Mareca penelope,duck_dabb,12000,0.6048082253918653
Gaveta 2,2013,Mareca strepera,duck_dabb,200,0.08
Gaveta 2,2013,Marmaronetta angustirostris,duck_dabb,70,0.07777777777777778
Gaveta 2,2013,Netta rufina,duck_dive,3200,0.4155844155844156
Gaveta 2,2013,Numenius arquata,wader_mid,3,0.013043478260869565
Gaveta 2,2013,Phoenicopterus roseus,wader_deep,3500,0.09963278203193943
Gaveta 2,2013,Platalea leucorodia,wader_deep,3,0.00663716814159292
Gaveta 2,2013,Pluvialis squatarola,wader_shall,2,0.0033444816053511705
Gaveta 2,2013,Recurvirostra avosetta,wader_mid,700,0.056910569105691054
Gaveta 2,2013,Spatula clypeata,duck_dabb,11000,0.22
Gaveta 2,2013,Tadorna tadorna,duck_dabb,420,0.04038461538461539
Gaveta 2,2013,Tringa ochropus,wader_shall,4,0.022099447513812154
Gaveta 2,2014,Anas acuta,duck_dabb,5000,0.09803921568627451
Gaveta 2,2014,Anas crecca,duck_dabb,100,0.005
Gaveta 2,2014,Aythya ferina,duck_dive,20,0.002
Gaveta 2,2014,Gallinago gallinago,wader_shall,1,0.001584786053882726
Gaveta 2,2014,Mareca penelope,duck_dabb,1500,0.07560102817398316
Gaveta 2,2014,Netta rufina,duck_dive,310,0.04025974025974026
Gaveta 2,2014,Oxyura leucocephala,duck_dive,14,0.0440251572327044
Gaveta 2,2014,Phoenicopterus roseus,wader_deep,2000,0.05693301830396538
Gaveta 2,2014,Plegadis falcinellus,wader_deep,20,0.001604492579221821
Gaveta 2,2014,Spatula clypeata,duck_dabb,16000,0.32
Gaveta 2,2015,Anas acuta,duck_dabb,20000,0.39215686274509803
Gaveta 2,2015,Anas platyrhynchos,duck_dabb,300,0.03
Gaveta 2,2015,Aythya ferina,duck_dive,200,0.02
Gaveta 2,2015,Aythya nyroca,duck_dive,2,0.11764705882352941
Gaveta 2,2015,Mareca penelope,duck_dabb,3200,0.16128219343783076
Gaveta 2,2015,Marmaronetta angustirostris,duck_dabb,306,0.34
Gaveta 2,2015,Netta rufina,duck_dive,5000,0.6493506493506493
Gaveta 2,2015,Oxyura leucocephala,duck_dive,125,0.39308176100628933
Gaveta 2,2015,Phoenicopterus roseus,wader_deep,800,0.022773207321586154
Gaveta 2,2015,Spatula clypeata,duck_dabb,40000,0.8
Gaveta 2,2016,Actitis hypoleucos,wader_shall,1,0.05555555555555555
Gaveta 2,2016,Anas acuta,duck_dabb,20000,0.39215686274509803
Gaveta 2,2016,Anas platyrhynchos,duck_dabb,350,0.035
Gaveta 2,2016,Aythya ferina,duck_dive,2200,0.22
Gaveta 2,2016,Aythya nyroca,duck_dive,1,0.058823529411764705
Gaveta 2,2016,Mareca penelope,duck_dabb,6000,0.30240411269593265
Gaveta 2,2016,Mareca strepera,duck_dabb,10,0.004
Gaveta 2,2016,Netta rufina,duck_dive,9,0.0011688311688311688
Gaveta 2,2016,Oxyura leucocephala,duck_dive,159,0.5
Gaveta 2,2016,Phoenicopterus roseus,wader_deep,700,0.019926556406387883
Gaveta 2,2016,Spatula clypeata,duck_dabb,10,2e-4
Gaveta 2,2017,Anas acuta,duck_dabb,51000,1
Gaveta 2,2017,Anas platyrhynchos,duck_dabb,500,0.05
Gaveta 2,2017,Aythya ferina,duck_dive,4000,0.4
Gaveta 2,2017,Aythya nyroca,duck_dive,1,0.058823529411764705
Gaveta 2,2017,Gallinago gallinago,wader_shall,1,0.001584786053882726
Gaveta 2,2017,Mareca penelope,duck_dabb,1200,0.06048082253918653
Gaveta 2,2017,Mareca strepera,duck_dabb,5,0.002
Gaveta 2,2017,Netta rufina,duck_dive,7700,1
Gaveta 2,2017,Oxyura leucocephala,duck_dive,66,0.20754716981132076
Gaveta 2,2017,Phoenicopterus roseus,wader_deep,10,2.846650915198269e-4
Gaveta 2,2017,Spatula clypeata,duck_dabb,500,0.01
Gaveta 2,2018,Actitis hypoleucos,wader_shall,2,0.1111111111111111
Gaveta 2,2018,Anas acuta,duck_dabb,1900,0.03725490196078431
Gaveta 2,2018,Anas platyrhynchos,duck_dabb,500,0.05
Gaveta 2,2018,Aythya ferina,duck_dive,4000,0.4
Gaveta 2,2018,Mareca penelope,duck_dabb,3500,0.1764023990726274
Gaveta 2,2018,Mareca strepera,duck_dabb,70,0.028
Gaveta 2,2018,Netta rufina,duck_dive,35,0.004545454545454545
Gaveta 2,2018,Oxyura leucocephala,duck_dive,99,0.3113207547169811
Gaveta 2,2018,Phoenicopterus roseus,wader_deep,20,5.693301830396538e-4
Gaveta 2,2018,Spatula clypeata,duck_dabb,400,0.008
Gaveta 2,2018,Tadorna tadorna,duck_dabb,7,6.73076923076923e-4
Gaveta 2,2019,Anas acuta,duck_dabb,2200,0.043137254901960784
Gaveta 2,2019,Anas crecca,duck_dabb,750,0.0375
Gaveta 2,2019,Anas platyrhynchos,duck_dabb,54,0.0054
Gaveta 2,2019,Aythya ferina,duck_dive,10000,1
Gaveta 2,2019,Mareca penelope,duck_dabb,2150,0.10836147371604254
Gaveta 2,2019,Mareca strepera,duck_dabb,10,0.004
Gaveta 2,2019,Netta rufina,duck_dive,5,0.00064935064935064935
Gaveta 2,2019,Oxyura leucocephala,duck_dive,185,0.5817610062893082
Gaveta 2,2019,Phoenicopterus roseus,wader_deep,780,0.0222038771385465
Gaveta 2,2019,Platalea leucorodia,wader_deep,10,0.022123893805309734
Gaveta 2,2019,Spatula clypeata,duck_dabb,17000,0.34
Gaveta 2,2019,Tadorna tadorna,duck_dabb,482,0.04634615384615385
Gaveta 2,2020,Anas acuta,duck_dabb,10,1.96078431372549e-4
Gaveta 2,2020,Anas crecca,duck_dabb,3,1.5e-4
Gaveta 2,2020,Anas platyrhynchos,duck_dabb,40,0.004
Gaveta 2,2020,Aythya ferina,duck_dive,2500,0.25
Gaveta 2,2020,Himantopus himantopus,wader_mid,2,3.076923076923077e-4
Gaveta 2,2020,Mareca penelope,duck_dabb,100,0.005040068544932211
Gaveta 2,2020,Netta rufina,duck_dive,6,7.792207792207792e-4
Gaveta 2,2020,Oxyura leucocephala,duck_dive,107,0.33647798742138363
Gaveta 2,2020,Phoenicopterus roseus,wader_deep,870,0.02476586296222494
Gaveta 2,2020,Spatula clypeata,duck_dabb,7600,0.152
Gaveta 2,2021,Anas acuta,duck_dabb,6700,0.13137254901960785
Gaveta 2,2021,Anas crecca,duck_dabb,300,0.015
Gaveta 2,2021,Anas platyrhynchos,duck_dabb,1700,0.17
Gaveta 2,2021,Aythya ferina,duck_dive,496,0.0496
Gaveta 2,2021,Himantopus himantopus,wader_mid,23,0.0035384615384615385
Gaveta 2,2021,Netta rufina,duck_dive,85,0.01103896103896104
Gaveta 2,2021,Phoenicopterus roseus,wader_deep,6300,0.17933900765749097
Gaveta 2,2021,Platalea leucorodia,wader_deep,43,0.09513274336283185
Gaveta 2,2021,Recurvirostra avosetta,wader_mid,8,6.504065040650406e-4
Gaveta 2,2021,Spatula clypeata,duck_dabb,6300,0.126
Gaveta 2,2021,Tringa totanus,wader_shall,1,0.0017513134851138354
Gaveta 2,2022,Anas acuta,duck_dabb,1300,0.025490196078431372
Gaveta 2,2022,Anas platyrhynchos,duck_dabb,493,0.0493
Gaveta 2,2022,Aythya ferina,duck_dive,1550,0.155
Gaveta 2,2022,Himantopus himantopus,wader_mid,84,0.012923076923076923
Gaveta 2,2022,Mareca penelope,duck_dabb,7,3.5280479814525477e-4
Gaveta 2,2022,Mareca strepera,duck_dabb,135,0.054
Gaveta 2,2022,Oxyura leucocephala,duck_dive,69,0.2169811320754717
Gaveta 2,2022,Phoenicopterus roseus,wader_deep,475,0.013521591847191778
Gaveta 2,2022,Platalea leucorodia,wader_deep,5,0.011061946902654867
Gaveta 2,2022,Plegadis falcinellus,wader_deep,2,1.604492579221821e-4
Gaveta 2,2022,Spatula clypeata,duck_dabb,750,0.015
Gaveta 2,2023,Actitis hypoleucos,wader_shall,2,0.1111111111111111
Gaveta 2,2023,Anas acuta,duck_dabb,40,7.84313725490196e-4
Gaveta 2,2023,Anas platyrhynchos,duck_dabb,235,0.0235
Gaveta 2,2023,Aythya ferina,duck_dive,450,0.045
Gaveta 2,2023,Calidris alpina,wader_shall,8,2.962962962962963e-4
Gaveta 2,2023,Charadrius dubius,wader_shall,12,0.03
Gaveta 2,2023,Charadrius hiaticula,wader_shall,9,0.004729374671571204
Gaveta 2,2023,Himantopus himantopus,wader_mid,140,0.021538461538461538
Gaveta 2,2023,Limosa limosa,wader_mid,36,0.0012
Gaveta 2,2023,Mareca penelope,duck_dabb,455,0.02293231187944156
Gaveta 2,2023,Netta rufina,duck_dive,57,0.007402597402597403
Gaveta 2,2023,Oxyura leucocephala,duck_dive,2,0.006289308176100629
Gaveta 2,2023,Phoenicopterus roseus,wader_deep,197,0.005607902302940591
Gaveta 2,2023,Platalea leucorodia,wader_deep,9,0.01991150442477876
Gaveta 2,2023,Pluvialis squatarola,wader_shall,26,0.043478260869565216
Gaveta 2,2023,Recurvirostra avosetta,wader_mid,18,0.0014634146341463415
Gaveta 2,2023,Spatula clypeata,duck_dabb,5200,0.104
Gaveta 2,2023,Tadorna tadorna,duck_dabb,2,1.923076923076923e-4
Gaveta 2,2023,Tringa ochropus,wader_shall,4,0.022099447513812154
Gaveta 2,2023,Tringa totanus,wader_shall,8,0.014010507880910683
Gaveta 2,2024,Anas platyrhynchos,duck_dabb,250,0.025
Gaveta 2,2024,Aythya ferina,duck_dive,485,0.0485
Gaveta 2,2024,Himantopus himantopus,wader_mid,64,0.009846153846153846
Gaveta 2,2024,Mareca strepera,duck_dabb,32,0.0128
Gaveta 2,2024,Netta rufina,duck_dive,2,2.5974025974025974e-4
Gaveta 2,2024,Numenius arquata,wader_mid,9,0.0391304347826087
Gaveta 2,2024,Oxyura leucocephala,duck_dive,56,0.1761006289308176
Gaveta 2,2024,Phoenicopterus roseus,wader_deep,231,0.0065757636141080015
Gaveta 2,2024,Platalea leucorodia,wader_deep,36,0.07964601769911504
Gaveta 2,2024,Plegadis falcinellus,wader_deep,7,5.615724027276374e-4
Gaveta 2,2024,Spatula clypeata,duck_dabb,1800,0.036
Gaveta 2,2024,Tadorna tadorna,duck_dabb,284,0.027307692307692307
Gaveta 2,2024,Tringa totanus,wader_shall,2,0.0035026269702276708
Gaveta 2,2025,Anas acuta,duck_dabb,700,0.013725490196078431
Gaveta 2,2025,Anas platyrhynchos,duck_dabb,350,0.035
Gaveta 2,2025,Aythya ferina,duck_dive,470,0.047
Gaveta 2,2025,Himantopus himantopus,wader_mid,199,0.030615384615384614
Gaveta 2,2025,Limosa limosa,wader_mid,400,0.013333333333333334
Gaveta 2,2025,Mareca penelope,duck_dabb,45,0.002268030845219495
Gaveta 2,2025,Netta rufina,duck_dive,450,0.05844155844155844
Gaveta 2,2025,Oxyura leucocephala,duck_dive,43,0.13522012578616352
Gaveta 2,2025,Phoenicopterus roseus,wader_deep,2500,0.07116627287995674
