parcela,año,valor_medio_MNDWI,Ratio_Inundacion_Total,count_seco,count_vegetal,count_verde,count_azul,ratio_seco,ratio_vegetal,ratio_verde,ratio_azul
C0,2020,0.31040425737779853,0.4247104247104247,196,102,85,135,0.3783783783783784,0.1969111969111969,0.1640926640926641,0.2606177606177606
Almajal-Perimetro-Pasto,2020,-0.2865849802347623,0.013749929342603584,68933,858,361,612,0.9741252614323668,0.012124809225029676,0.005101464021253744,0.008648465321349838
La Dehesilla,2020,0.6219142185891078,0.8097639701432318,467,476,919,3095,0.09421020778696793,0.09602582206980029,0.18539439176921524,0.6243695783740165
San Carlos,2020,0.17754413278442716,0.25557564798071125,907,328,131,293,0.5467148884870404,0.19770946353224833,0.07896323086196504,0.17661241711874623
Santa Teresa,2020,0.5327411213885848,0.7056781045751634,1111,330,765,2690,0.22691993464052287,0.06740196078431372,0.15625,0.5494281045751634
Los Portugueses,2020,0.6495532666283256,0.8377820583379196,509,670,1676,4413,0.07003302146395157,0.09218492019812878,0.23059988992845348,0.6071821684094661
Los Riacheros,2020,-0.16943030358079267,0.062022090059473234,1001,103,55,18,0.8504672897196262,0.0875106202209006,0.04672897196261682,0.015293118096856415
Laguna del Tarelo,2020,0.33631389832234526,0.630188679245283,69,29,148,19,0.26037735849056604,0.10943396226415095,0.5584905660377358,0.07169811320754717
Marisma de Henares,2020,-0.06746412380746722,0.1428774019712118,10443,1645,1155,860,0.740480748776856,0.11664184925193222,0.08189746862369708,0.06097993334751471
Lagunas de Bonanza,2020,-0.170369418941701,0.04225352112676056,59,9,3,0,0.8309859154929577,0.1267605633802817,0.04225352112676056,0
Guadiamar encauzado,2021,-0.445766112114952,0,6918,34,0,0,0.9951093210586881,0.004890678941311853,0,0
Lucios FAO,2021,0.41961956585405913,0.6512667660208644,146,88,171,266,0.21758569299552907,0.13114754098360656,0.2548435171385991,0.39642324888226527
Lucio del Lobo Grande,2021,-0.3746951906044979,0,1250,0,0,0,1,0,0,0
Marisma gallega,2021,-0.399063981321907,9.540797278798689e-4,24025,59,23,0,0.9965984983614717,0.002447421910648359,9.540797278798689e-4,0
Laguna de los Mimbrales,2021,-0.44010717934258664,0,13,0,0,0,1,0,0,0
Laguna de Santa Olalla,2021,-0.15292993142820288,0.15286624203821655,417,115,90,6,0.6640127388535032,0.18312101910828024,0.14331210191082802,0.009554140127388535
Caracoles Oeste,2021,-0.5090927570138438,0,19926,0,0,0,1,0,0,0
Lucio del Cuquero Grande,2021,-0.00646730364788394,0.013038548752834467,1174,567,23,0,0.6655328798185941,0.32142857142857145,0.013038548752834467,0
Esparragosilla,2021,-0.08988987471030437,0.05647668393782383,1567,254,101,8,0.8119170984455959,0.1316062176165803,0.05233160621761658,0.004145077720207254
Gaveta 1,2021,0.6075044992890388,0.780440097799511,332,117,226,1370,0.16234718826405867,0.05721271393643032,0.11051344743276284,0.6699266503667481
Arrozal del italiano,2021,-0.19071497584241992,7.193727069994964e-4,13836,55,10,0,0.9953240774045032,0.003956549888497231,7.193727069994964e-4,0
Lucio del Cuquero Chico,2021,-0.2627613417982348,0.005865884548726837,7124,333,44,0,0.949740034662045,0.0443940807892281,0.005865884548726837,0
Pajas (Acebuche),2021,-0.5033431046671841,0,230,0,0,0,1,0,0,0
La Rocina,2021,-0.13277061147552763,0.11264367816091954,325,61,49,0,0.7471264367816092,0.14022988505747128,0.11264367816091954,0
Hato Blanco nuevo,2021,0.06810012380251364,0.36339190794822085,9017,1163,3764,2047,0.5638796823213057,0.0727284097304734,0.23538240260146331,0.12800950534675756
Hato Blanco viejo,2021,-0.08081174904881423,0.06315789473684211,4654,1576,420,0,0.6998496240601504,0.23699248120300753,0.06315789473684211,0
Caracoles Este,2021,-0.4897016341266039,0,17801,0,0,0,1,0,0,0
Entremuros zona 1,2021,-0.4254698166032378,0,7803,1,0,0,0.9998718605843158,1.2813941568426448e-4,0,0
Entremuros zona 2,2021,-0.4767164533883964,0,7854,2,0,0,0.9997454175152749,2.545824847250509e-4,0,0
Entremuros zona 3,2021,-0.4426852408319068,0.02749287749287749,6697,130,162,31,0.953988603988604,0.018518518518518517,0.023076923076923078,0.004415954415954416
Entremuros zona 4,2021,-0.4636762683373015,0,4255,7,0,0,0.9983575786015955,0.001642421398404505,0,0
Entremuros zona 5,2021,-0.4663491579296855,0,4942,0,0,0,1,0,0,0
"Brazo de la Torre, Parque Natural",2021,-0.34609017886497084,0.007431629013079667,3286,53,24,1,0.9768133174791914,0.015755053507728895,0.007134363852556481,2.9726516052318666e-4
Veta Adalid,2021,-0.31878367671289276,2.897990726429675e-4,10339,10,3,0,0.9987442040185471,9.659969088098918e-4,2.897990726429675e-4,0
Cantarita,2021,-0.0500911861187131,0.01619475773588874,30555,6866,616,0,0.8032967899676631,0.18050845229644819,0.01619475773588874,0
Gaveta 4,2021,0.6424699842459908,0.8594795539033457,112,77,189,967,0.08327137546468401,0.05724907063197026,0.14052044609665426,0.7189591078066915
Gaveta 2,2021,0.6645976748081783,0.8147100424328148,144,118,138,1014,0.10183875530410184,0.08345120226308345,0.09759547383309759,0.7171145685997171
B5,2021,0.5599454366004941,0.6998087954110899,211,103,52,680,0.20172084130019122,0.09847036328871893,0.0497131931166348,0.6500956022944551
Gaveta 3,2021,0.673779952025688,0.8333333333333334,123,85,96,944,0.0985576923076923,0.06810897435897435,0.07692307692307693,0.7564102564102564
B1,2021,0.4267505465544801,0.6720741599073001,214,69,258,322,0.24797219003476245,0.07995365005793743,0.2989571263035921,0.373117033603708
A3,2021,0.5942563732112573,0.7348416289592761,220,73,76,736,0.19909502262443438,0.0660633484162896,0.06877828054298643,0.6660633484162896
B6,2021,0.5543294293145116,0.7521531100478469,168,91,129,657,0.16076555023923444,0.08708133971291866,0.12344497607655502,0.6287081339712919
B8,2021,0.5382147885950391,0.7605118829981719,78,53,93,323,0.1425959780621572,0.09689213893967093,0.170018281535649,0.5904936014625228
B7,2021,0.6443437919354552,0.8481132075471698,100,61,95,804,0.09433962264150944,0.057547169811320756,0.08962264150943396,0.7584905660377359
A4,2021,0.4984094095604105,0.6555446516192346,216,135,150,518,0.21197252208047104,0.1324828263002944,0.14720314033366044,0.5083415112855741
B2,2021,0.5101145697123594,0.680045871559633,198,81,101,492,0.22706422018348624,0.09288990825688073,0.1158256880733945,0.5642201834862385
A8,2021,0.5558829980656245,0.744916820702403,74,64,75,328,0.1367837338262477,0.11829944547134935,0.13863216266173753,0.6062846580406654
A7,2021,0.6110886668272492,0.8088737201365188,71,97,114,597,0.080773606370876,0.11035267349260523,0.1296928327645051,0.6791808873720137
A6,2021,0.535577565471132,0.7474949899799599,189,63,119,627,0.18937875751503006,0.06312625250501001,0.11923847695390781,0.6282565130260521
A5,2021,0.4937625490179728,0.6600790513833992,213,131,143,525,0.21047430830039526,0.12944664031620554,0.14130434782608695,0.5187747035573123
B4,2021,0.5652751899625131,0.7448275862068966,191,68,81,675,0.18817733990147784,0.06699507389162561,0.07980295566502463,0.6650246305418719
B3,2021,0.5459791103075686,0.6854146806482364,251,79,54,665,0.23927550047664442,0.07530981887511916,0.05147759771210677,0.6339370829361296
A2,2021,0.5637333927372343,0.7226697353279632,160,81,112,516,0.18411967779056387,0.09321058688147296,0.12888377445339472,0.5937859608745685
A1,2021,0.519784173071066,0.7127659574468085,165,78,118,485,0.1950354609929078,0.09219858156028368,0.13947990543735225,0.5732860520094563
C1,2021,-0.07023714027275801,0.016736401673640166,832,108,16,0,0.8702928870292888,0.11297071129707113,0.016736401673640166,0
C8,2021,0.4894138032499552,0.6887550200803213,207,103,164,522,0.20783132530120482,0.10341365461847389,0.1646586345381526,0.5240963855421686
C7,2021,0.5319927793670064,0.7457795431976166,181,75,158,593,0.17974180734856007,0.07447864945382324,0.15690168818272096,0.5888778550148958
C6,2021,0.5945757463024931,0.7759418374091209,211,128,155,1019,0.1394580304031725,0.08460013218770654,0.1024454725710509,0.6734963648380701
D5,2021,0.6747975262770546,0.8271028037383178,152,144,181,1235,0.08878504672897196,0.08411214953271028,0.10572429906542057,0.7213785046728972
C4,2021,0.5486325769360706,0.6755204594400575,320,132,95,846,0.22972002871500358,0.09475951184493898,0.0681981335247667,0.6073223259152908
E3,2021,0.4953124542993826,0.6233766233766234,80,65,52,188,0.2077922077922078,0.16883116883116883,0.13506493506493505,0.4883116883116883
E4,2021,0.5763653753617992,0.7201767304860088,94,96,77,412,0.13843888070692195,0.14138438880706922,0.1134020618556701,0.6067746686303387
D6,2021,0.540450698659661,0.7628742514970059,111,87,174,463,0.13293413173652693,0.10419161676646707,0.20838323353293414,0.5544910179640719
C5,2021,0.6170572705851844,0.7594183740912095,243,121,124,1025,0.16060806345009915,0.07997356245869135,0.08195637805684071,0.6774619960343689
D4,2021,0.5446177708285174,0.740625,223,109,176,772,0.17421875,0.08515625,0.1375,0.603125
D3,2021,0.446588785786313,0.656872037914692,271,91,214,479,0.25687203791469193,0.08625592417061612,0.2028436018957346,0.45402843601895737
C3,2021,0.4628049056992319,0.609362389023406,363,121,75,680,0.2929782082324455,0.09765940274414851,0.06053268765133172,0.5488297013720742
C2,2021,-0.1501100678181153,0.003996003996003996,972,25,4,0,0.971028971028971,0.024975024975024976,0.003996003996003996,0
C0,2021,0.157207999899486,0.25769230769230766,286,100,41,93,0.55,0.19230769230769232,0.07884615384615384,0.17884615384615385
Almajal-Perimetro-Pasto,2021,-0.29587305284993626,0.007588604375105986,69479,748,324,213,0.981841049121022,0.010570346503872025,0.004578599287773444,0.003010005087332542
La Dehesilla,2021,0.5996224978485813,0.8210759621196857,474,414,1124,2951,0.09550674994962724,0.08341728793068709,0.22647592182147894,0.5946000402982067
San Carlos,2021,0.10760222508435643,0.22668174109666478,1023,345,155,246,0.5782928208027134,0.1950254381006218,0.08762012436404748,0.1390616167326173
Santa Teresa,2021,0.4175758347273036,0.6000406669377796,1395,572,633,2318,0.28365189101260674,0.11630744204961366,0.12871085807238714,0.47132980886539244
Los Portugueses,2021,0.5782508357542075,0.7895026106073098,625,907,1820,3926,0.08587524045067327,0.12462214894201704,0.25006870019236055,0.5394339104149491
Los Riacheros,2021,-0.23718871585020465,0.018691588785046728,1073,82,22,0,0.9116397621070518,0.06966864910790145,0.018691588785046728,0
Laguna del Tarelo,2021,0.23750457883680717,0.5509433962264151,81,38,146,0,0.30566037735849055,0.14339622641509434,0.5509433962264151,0
Marisma de Henares,2021,-0.16715135061499437,0.06268169892930582,12287,932,413,471,0.8712330709778061,0.06608523009288804,0.029284549386655322,0.0333971495426505
Lagunas de Bonanza,2021,-0.1786795957170243,0,61,10,0,0,0.8591549295774648,0.14084507042253522,0,0
Guadiamar encauzado,2022,-0.45100065612415424,0,6945,7,0,0,0.9989930955120828,0.0010069044879171462,0,0
Lucios FAO,2022,0.1896519537511802,0.38152011922503726,202,213,238,18,0.30104321907600595,0.3174366616989568,0.35469448584202684,0.026825633383010434
Lucio del Lobo Grande,2022,-0.32499487848155545,0,1250,0,0,0,1,0,0,0
Marisma gallega,2022,-0.3618361829696846,9.125980005807441e-4,23984,101,22,0,0.9948977475422076,0.0041896544572115986,9.125980005807441e-4,0
Laguna de los Mimbrales,2022,-0.35265835086667113,0,13,0,0,0,1,0,0,0
Laguna de Santa Olalla,2022,-0.24159548783804233,0.044585987261146494,516,84,28,0,0.821656050955414,0.1337579617834395,0.044585987261146494,0
Caracoles Oeste,2022,-0.49422045959983835,0,19926,0,0,0,1,0,0,0
Lucio del Cuquero Grande,2022,-0.11497350804593548,0,1721,43,0,0,0.9756235827664399,0.024376417233560092,0,0
Esparragosilla,2022,0.00893043412664374,0.1616580310880829,1286,332,284,28,0.666321243523316,0.17202072538860103,0.14715025906735751,0.014507772020725389
Gaveta 1,2022,0.6151866104056564,0.7838630806845965,286,156,254,1349,0.13985330073349633,0.07628361858190709,0.12420537897310513,0.6596577017114914
Arrozal del italiano,2022,-0.20000437366371143,2.8774908279979855e-4,13884,13,4,0,0.9987770663981008,9.351845190993454e-4,2.8774908279979855e-4,0
Lucio del Cuquero Chico,2022,-0.234685447382738,0.019997333688841486,6718,633,150,0,0.8956139181442474,0.08438874816691108,0.019997333688841486,0
Pajas (Acebuche),2022,-0.48357051541033297,0,230,0,0,0,1,0,0,0
La Rocina,2022,-0.15018868096981677,0,355,80,0,0,0.8160919540229885,0.1839080459770115,0,0
Hato Blanco nuevo,2022,-0.090312207985251,0.08579826152210618,11514,3105,1256,116,0.7200300168844975,0.1941717215933963,0.0785441811018698,0.007254080420236383
Hato Blanco viejo,2022,-0.1319415679265688,0.014586466165413535,5439,1114,97,0,0.8178947368421052,0.1675187969924812,0.014586466165413535,0
Caracoles Este,2022,-0.4770218629585736,0,17801,0,0,0,1,0,0,0
Entremuros zona 1,2022,-0.4396196178034909,0,7804,0,0,0,1,0,0,0
Entremuros zona 2,2022,-0.5018936049510159,1.2729124236252545e-4,7850,5,1,0,0.9992362525458248,6.364562118126273e-4,1.2729124236252545e-4,0
Entremuros zona 3,2022,-0.39604197812690584,0.06068376068376068,6469,125,217,209,0.9215099715099715,0.017806267806267807,0.03091168091168091,0.02977207977207977
Entremuros zona 4,2022,-0.4545730420865298,0,4254,8,0,0,0.998122946973252,0.0018770530267480056,0,0
Entremuros zona 5,2022,-0.5139341971456022,0,4942,0,0,0,1,0,0,0
"Brazo de la Torre, Parque Natural",2022,-0.4073188146320114,2.9726516052318666e-4,3334,29,1,0,0.9910820451843044,0.008620689655172414,2.9726516052318666e-4,0
Veta Adalid,2022,-0.330533389987328,0,10338,14,0,0,0.9986476043276662,0.0013523956723338485,0,0
Cantarita,2022,-0.2120597342040388,0,38037,0,0,0,1,0,0,0
Gaveta 4,2022,0.6969265798062277,0.8631970260223049,103,81,144,1017,0.07657992565055761,0.06022304832713755,0.10706319702602231,0.7561338289962826
Gaveta 2,2022,0.6527480629901209,0.8182461103253182,146,111,147,1010,0.10325318246110325,0.0785007072135785,0.10396039603960396,0.7142857142857143
B5,2022,0.4497093968190125,0.6787762906309751,225,111,335,375,0.21510516252390058,0.10611854684512428,0.3202676864244742,0.35850860420650094
Gaveta 3,2022,0.6892873299461242,0.8341346153846154,109,98,97,944,0.08733974358974358,0.07852564102564102,0.07772435897435898,0.7564102564102564
B1,2022,0.4885374440211819,0.6987253765932793,217,43,124,479,0.2514484356894554,0.04982618771726535,0.1436848203939745,0.5550405561993047
A3,2022,0.5495603415117446,0.7420814479638009,190,95,150,670,0.17194570135746606,0.08597285067873303,0.13574660633484162,0.6063348416289592
B6,2022,0.5002800153947768,0.7626794258373206,155,93,401,396,0.14832535885167464,0.08899521531100478,0.3837320574162679,0.37894736842105264
B8,2022,0.5202521574098294,0.7440585009140768,81,59,141,266,0.1480804387568556,0.10786106032906764,0.2577696526508227,0.48628884826325414
B7,2022,0.3496179456325557,0.6716981132075471,142,206,672,40,0.1339622641509434,0.19433962264150945,0.6339622641509434,0.03773584905660377
A4,2022,0.4472746103067852,0.6633954857703631,179,164,350,326,0.17566241413150147,0.16094210009813542,0.3434739941118744,0.3199214916584887
B2,2022,0.5008189995493528,0.6995412844036697,198,64,138,472,0.22706422018348624,0.07339449541284404,0.15825688073394495,0.5412844036697247
A8,2022,0.5480655229118382,0.7430683918669131,70,69,140,262,0.12939001848428835,0.12754158964879853,0.2587800369685767,0.48428835489833644
A7,2022,0.5438425046147904,0.7963594994311718,93,86,285,415,0.10580204778156997,0.09783845278725825,0.3242320819112628,0.472127417519909
A6,2022,0.46609897621035074,0.7454909819639278,158,96,535,209,0.15831663326653306,0.09619238476953908,0.5360721442885772,0.2094188376753507
A5,2022,0.38645614522256977,0.6254940711462451,223,156,481,152,0.22035573122529645,0.1541501976284585,0.475296442687747,0.15019762845849802
B4,2022,0.47605855582218176,0.7201970443349753,186,98,373,358,0.1832512315270936,0.09655172413793103,0.367487684729064,0.3527093596059113
B3,2022,0.5478798729931349,0.7054337464251669,219,90,77,663,0.20877025738798857,0.08579599618684461,0.07340324118207817,0.6320305052430887
A2,2022,0.5256885593629401,0.7376294591484465,156,72,142,499,0.17951668584579977,0.08285385500575373,0.16340621403912542,0.5742232451093211
A1,2022,0.5217731539582012,0.7257683215130024,167,65,130,484,0.19739952718676124,0.0768321513002364,0.1536643026004728,0.5721040189125296
C1,2022,-0.03350305217265551,0.03347280334728033,718,206,32,0,0.7510460251046025,0.21548117154811716,0.03347280334728033,0
C8,2022,0.4751746933368948,0.7098393574297188,187,102,248,459,0.18775100401606426,0.10240963855421686,0.24899598393574296,0.4608433734939759
C7,2022,0.5463995445881358,0.76266137040715,177,62,207,561,0.17576961271102284,0.06156901688182721,0.20556107249255212,0.5571002979145978
C6,2022,0.5658491553029823,0.7660277594183741,226,128,224,935,0.14937210839391937,0.08460013218770654,0.14805023132848646,0.6179775280898876
D5,2022,0.6212430443267665,0.802570093457944,171,167,269,1105,0.09988317757009346,0.09754672897196262,0.15712616822429906,0.6454439252336449
C4,2022,0.5133901126658471,0.6905958363244795,319,112,162,800,0.2290021536252692,0.08040201005025126,0.11629576453697056,0.574300071787509
E3,2022,0.27769022686264355,0.4753246753246753,105,97,152,31,0.2727272727272727,0.2519480519480519,0.3948051948051948,0.08051948051948052
E4,2022,0.5581341943053763,0.7187039764359352,90,101,94,394,0.1325478645066274,0.1487481590574374,0.13843888070692195,0.5802650957290133
D6,2022,0.5737062105037053,0.755688622754491,100,104,175,456,0.11976047904191617,0.12455089820359282,0.20958083832335328,0.5461077844311377
C5,2022,0.5752470498045757,0.7614011896893589,223,138,216,936,0.14738929279576998,0.09120951751487112,0.1427627230667548,0.6186384666226041
D4,2022,0.617474126633175,0.76328125,194,109,111,866,0.1515625,0.08515625,0.08671875,0.6765625
D3,2022,0.5093175752800397,0.6957345971563981,212,109,146,588,0.2009478672985782,0.1033175355450237,0.13838862559241707,0.557345971563981
C3,2022,0.47442045215353223,0.632768361581921,322,133,108,676,0.2598870056497175,0.10734463276836158,0.08716707021791767,0.5456012913640033
C2,2022,-0.09673379775302826,0.005994005994005994,893,102,6,0,0.8921078921078921,0.1018981018981019,0.005994005994005994,0
C0,2022,0.21000768005999085,0.3326923076923077,273,74,45,128,0.525,0.1423076923076923,0.08653846153846154,0.24615384615384617
Almajal-Perimetro-Pasto,2022,-0.2580735922016308,0.031456672884517554,67788,750,484,1742,0.9579447176530439,0.010598609462438529,0.006839635973093663,0.024617036911423886
La Dehesilla,2022,0.5845336143935813,0.8146282490429176,485,435,1269,2774,0.09772315131976628,0.08764859963731614,0.2556921217005843,0.5589361273423332
San Carlos,2022,0.13507849165008567,0.2572074618428491,1000,314,194,261,0.5652911249293386,0.17750141322781232,0.10966647823629169,0.14754098360655737
Santa Teresa,2022,0.38829470518348513,0.5912141549725443,1611,399,670,2237,0.32763880414887125,0.0811470408785845,0.13626194834248526,0.454952206630059
Los Portugueses,2022,0.5628442210712264,0.7745259686727123,678,963,1917,3720,0.09315746084089035,0.13231657048639736,0.263396537510305,0.5111294311624073
Los Riacheros,2022,-0.17914303599262948,0.03908241291418862,1033,98,40,6,0.8776550552251486,0.08326253186066271,0.033984706881903144,0.005097706032285472
Laguna del Tarelo,2022,0.2998841723503406,0.5735849056603773,84,29,119,33,0.3169811320754717,0.10943396226415095,0.4490566037735849,0.12452830188679245
Marisma de Henares,2022,-0.17318515354424804,0.06225625753385804,12389,836,419,459,0.8784655747004183,0.0592781677657236,0.0297099907821031,0.03254626675175495
Lagunas de Bonanza,2022,-0.13766087303144356,0.07042253521126761,62,4,5,0,0.8732394366197183,0.056338028169014086,0.07042253521126761,0
Guadiamar encauzado,2023,-0.49613855866034307,0,6935,17,0,0,0.997554660529344,0.0024453394706559265,0,0
Lucios FAO,2023,0.33929601783138563,0.5827123695976155,188,92,198,193,0.28017883755588674,0.13710879284649777,0.29508196721311475,0.28763040238450077
Lucio del Lobo Grande,2023,-0.3504634798562667,0,1250,0,0,0,1,0,0,0
Marisma gallega,2023,-0.38338502427019705,0,24068,39,0,0,0.9983822126353341,0.0016177873646658647,0,0
Laguna de los Mimbrales,2023,-0.45410942397315385,0,13,0,0,0,1,0,0,0
Laguna de Santa Olalla,2023,-0.2485854810428334,0.10191082802547771,466,98,60,4,0.7420382165605095,0.15605095541401273,0.09554140127388536,0.006369426751592357
Caracoles Oeste,2023,-0.5050122523472413,0,19926,0,0,0,1,0,0,0
Lucio del Cuquero Grande,2023,0.0652533389985648,0.0022675736961451248,604,1156,4,0,0.3424036281179138,0.655328798185941,0.0022675736961451248,0
Esparragosilla,2023,0.1345099319111809,0.32746113989637304,1152,146,172,460,0.5968911917098445,0.07564766839378238,0.08911917098445596,0.23834196891191708
Gaveta 1,2023,0.6603592644107663,0.7970660146699267,290,125,214,1416,0.14180929095354522,0.061124694376528114,0.10464547677261614,0.6924205378973105
Arrozal del italiano,2023,-0.26930414395720903,0,13901,0,0,0,1,0,0,0
Lucio del Cuquero Chico,2023,-0.2655797058959971,0.06172510331955739,6531,507,463,0,0.8706839088121584,0.06759098786828423,0.06172510331955739,0
Pajas (Acebuche),2023,-0.5367189044436735,0,230,0,0,0,1,0,0,0
La Rocina,2023,-0.1513600610425454,0.05517241379310345,316,95,24,0,0.7264367816091954,0.21839080459770116,0.05517241379310345,0
Hato Blanco nuevo,2023,-0.19352406179100687,0.05746982677756238,13500,1572,889,30,0.8442248764930274,0.0983052967294103,0.055593771496466764,0.0018760552810956164
Hato Blanco viejo,2023,0.02101189583907483,0.29802918609899204,3916,750,1321,660,0.5891379569730706,0.11283285692793742,0.1987362720024071,0.09929291409658493
Caracoles Este,2023,-0.4898337758950365,0,17801,0,0,0,1,0,0,0
Entremuros zona 1,2023,-0.44798992428914897,0,7801,3,0,0,0.9996155817529472,3.8441824705279346e-4,0,0
Entremuros zona 2,2023,-0.5137941681744466,2.545824847250509e-4,7851,3,2,0,0.9993635437881874,3.8187372708757637e-4,2.545824847250509e-4,0
Entremuros zona 3,2023,-0.4250523438277579,0.05527065527065527,6547,85,144,244,0.9326210826210827,0.012108262108262107,0.020512820512820513,0.034757834757834755
Entremuros zona 4,2023,-0.5206694256720571,0,4261,1,0,0,0.9997653683716565,2.346316283435007e-4,0,0
Entremuros zona 5,2023,-0.5450749764773841,0,4942,0,0,0,1,0,0,0
"Brazo de la Torre, Parque Natural",2023,-0.4797756955739704,0,3364,0,0,0,1,0,0,0
Veta Adalid,2023,-0.36000252425026347,0,10352,0,0,0,1,0,0,0
Cantarita,2023,-0.2823042439947873,0,38037,0,0,0,1,0,0,0
Gaveta 4,2023,0.7192117448839339,0.8706319702602231,105,69,125,1046,0.07806691449814127,0.051301115241635685,0.09293680297397769,0.7776951672862453
Gaveta 2,2023,0.6873263630432087,0.8055162659123055,157,118,122,1017,0.11103253182461104,0.08345120226308345,0.08628005657708628,0.7192362093352193
B5,2023,0.5800005257370391,0.7141491395793499,222,77,84,663,0.21223709369024857,0.07361376673040153,0.08030592734225621,0.6338432122370937
Gaveta 3,2023,0.7266942021706766,0.8365384615384616,118,86,80,964,0.09455128205128205,0.06891025641025642,0.0641025641025641,0.7724358974358975
B1,2023,0.5717083408694721,0.7056778679026651,207,47,56,553,0.2398609501738123,0.054461181923522596,0.06488991888760139,0.6407879490150638
A3,2023,0.640563323573297,0.7529411764705882,189,84,76,756,0.17104072398190046,0.0760180995475113,0.06877828054298643,0.6841628959276018
B6,2023,0.6614657767970042,0.7894736842105263,128,92,77,748,0.12248803827751197,0.08803827751196172,0.07368421052631578,0.7157894736842105
B8,2023,0.616655402371417,0.7623400365630713,79,51,49,368,0.14442413162705667,0.09323583180987204,0.08957952468007313,0.6727605118829981
B7,2023,0.6786667743755708,0.8254716981132075,115,70,101,774,0.10849056603773585,0.0660377358490566,0.09528301886792453,0.730188679245283
A4,2023,0.5940565526531424,0.7497546614327772,174,81,153,611,0.17075564278704614,0.07948969578017664,0.15014720314033367,0.5996074582924436
B2,2023,0.5630159750627111,0.7213302752293578,184,59,98,531,0.21100917431192662,0.0676605504587156,0.11238532110091744,0.6089449541284404
A8,2023,0.6394492384165841,0.7818853974121996,62,56,67,356,0.11460258780036968,0.10351201478743069,0.12384473197781885,0.6580406654343808
A7,2023,0.6514976121126803,0.7952218430034129,93,87,104,595,0.10580204778156997,0.09897610921501707,0.11831626848691695,0.676905574516496
A6,2023,0.6664957352843323,0.7875751503006012,153,59,70,716,0.1533066132264529,0.05911823647294589,0.07014028056112225,0.717434869739479
A5,2023,0.5297964889373936,0.6709486166007905,213,120,134,545,0.21047430830039526,0.11857707509881422,0.1324110671936759,0.5385375494071146
B4,2023,0.6034844852843296,0.7507389162561576,183,70,93,669,0.18029556650246306,0.06896551724137931,0.0916256157635468,0.6591133004926109
B3,2023,0.5950404733851954,0.7197330791229742,217,77,68,687,0.20686367969494757,0.07340324118207817,0.06482364156339371,0.6549094375595805
A2,2023,0.6127353684374209,0.7548906789413119,153,60,89,567,0.1760644418872267,0.06904487917146145,0.10241657077100115,0.6524741081703107
A1,2023,0.6425803346617847,0.7659574468085106,141,57,60,588,0.16666666666666666,0.0673758865248227,0.07092198581560284,0.6950354609929078
C1,2023,0.05705565758889204,0.19456066945606695,597,173,112,74,0.6244769874476988,0.1809623430962343,0.11715481171548117,0.07740585774058577
C8,2023,0.5636114266825124,0.7389558232931727,198,62,137,599,0.19879518072289157,0.06224899598393574,0.13755020080321284,0.6014056224899599
C7,2023,0.6232379936532623,0.7636544190665343,170,68,96,673,0.16881827209533268,0.06752730883813307,0.09533267130089375,0.6683217477656405
C6,2023,0.6394909982830749,0.7719762062128223,216,129,139,1029,0.1427627230667548,0.08526107072042301,0.09187045604758758,0.6801057501652347
D5,2023,0.5211934539406071,0.7248831775700935,308,163,300,941,0.17990654205607476,0.09521028037383178,0.17523364485981308,0.5496495327102804
C4,2023,0.6010577797209176,0.7293610911701364,285,92,101,915,0.20459440057430006,0.06604450825556353,0.07250538406317301,0.6568557071069634
E3,2023,0.3256673239185506,0.561038961038961,93,76,184,32,0.24155844155844156,0.1974025974025974,0.4779220779220779,0.08311688311688312
E4,2023,0.611300948225009,0.7540500736377025,101,66,89,423,0.1487481590574374,0.09720176730486009,0.13107511045655376,0.6229749631811488
D6,2023,0.6474406548796943,0.7616766467065869,112,87,80,556,0.1341317365269461,0.10419161676646707,0.09580838323353294,0.665868263473054
C5,2023,0.6448816196060237,0.7647058823529411,245,111,104,1053,0.16192994051553206,0.07336417713152676,0.06873760740251157,0.6959682749504296
D4,2023,0.6655664530974816,0.76953125,175,120,90,895,0.13671875,0.09375,0.0703125,0.69921875
D3,2023,0.6342024247837165,0.7658767772511849,174,73,113,695,0.16492890995260664,0.06919431279620854,0.10710900473933649,0.6587677725118484
C3,2023,0.5321718920360511,0.6545601291364003,298,130,95,716,0.24051654560129138,0.10492332526230831,0.07667473769168684,0.5778853914447135
C2,2023,-0.08934936316131091,0.07592407592407592,850,75,50,26,0.8491508491508492,0.07492507492507493,0.04995004995004995,0.025974025974025976
C0,2023,0.2143319824809292,0.36153846153846153,264,68,67,121,0.5076923076923077,0.13076923076923078,0.12884615384615383,0.2326923076923077
Almajal-Perimetro-Pasto,2023,-0.3207977536363249,0.028474930755751512,68082,667,483,1532,0.9620993725623198,0.009425696681928664,0.006825504493810412,0.0216494262619411
La Dehesilla,2023,0.5900825570492849,0.7850090670965142,583,484,1058,2838,0.11746927261736853,0.09752166028611726,0.21317751360064477,0.5718315534958694
San Carlos,2023,0.089535879574997,0.24481566820276499,1062,249,181,244,0.6117511520737328,0.1434331797235023,0.10426267281105991,0.14055299539170507
Santa Teresa,2023,0.4482316512545922,0.6507774140752864,1373,334,706,2475,0.28089198036006546,0.06833060556464812,0.1444353518821604,0.506342062193126
